video_file_name,audio_file_name,video_position,audio_position_start,audio_position_end,motorcycle_present,car_present,van_present,truck_present,bus_present
,data/audio_data_20190524T120000.wav,,275051.0,279051.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,316427.0,320427.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,324443.0,328443.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,328270.0,332270.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,341028.0,345028.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,345726.0,349726.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,348409.0,352409.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,352398.0,356398.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,370696.0,374696.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,373409.0,377409.0,0,0,0,0,1
,data/audio_data_20190524T120000.wav,,381165.0,385165.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,388739.0,392739.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,393761.0,397761.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,395503.0,399503.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,402408.0,406408.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,416969.0,420969.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,425049.0,429049.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,432663.0,436663.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,473043.0,477043.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,489041.0,493041.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,524014.0,528014.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,526890.0,530890.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,530697.0,534697.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,557509.0,561509.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,559838.0,563838.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,560992.0,564992.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,571077.0,575077.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,601575.0,605575.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,608359.0,612359.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,620914.0,624914.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,631688.0,635688.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,677151.0,681151.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,693270.0,697270.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,697807.0,701807.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,699852.0,703852.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,707588.0,711588.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,709957.0,713957.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,711456.0,715456.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,712063.0,716063.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,720872.0,724872.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,735959.0,739959.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,745598.0,749598.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,748717.0,752717.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,755420.0,759420.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,759632.0,763632.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,792094.0,796094.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,800417.0,804417.0,1,0,0,0,0
,data/audio_data_20190524T120000.wav,,804103.0,808103.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,816679.0,820679.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,851875.0,855875.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,857261.0,861261.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,863276.0,867276.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,871720.0,875720.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,879992.0,883992.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,883871.0,887871.0,1,0,0,0,0
,data/audio_data_20190524T120000.wav,,887293.0,891293.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,894543.0,898543.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,898330.0,902330.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,899788.0,903788.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,901631.0,905631.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,911351.0,915351.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,918115.0,922115.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,925203.0,929203.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,940229.0,944229.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,979779.0,983779.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,989863.0,993863.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1016372.0,1020372.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1022649.0,1026649.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1024168.0,1028168.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1026619.0,1030619.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1032390.0,1036390.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1035245.0,1039245.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1036703.0,1040703.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1041138.0,1045138.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1050392.0,1054392.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1054058.0,1058058.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1061875.0,1065875.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1073459.0,1077459.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1077063.0,1081063.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1078542.0,1082542.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1089376.0,1093376.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1092292.0,1096292.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1106407.0,1110407.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1114345.0,1118345.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1122668.0,1126668.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1129108.0,1133108.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,1134090.0,1138090.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1137593.0,1141593.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1143344.0,1147344.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1151728.0,1155728.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1187592.0,1191592.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1231111.0,1235111.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1234776.0,1238776.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1239009.0,1243009.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1250066.0,1254066.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1259543.0,1263543.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,1267441.0,1271441.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1272605.0,1276605.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1297108.0,1301108.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1312053.0,1316053.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1330704.0,1334704.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1333681.0,1337681.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1336091.0,1340091.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1361163.0,1365163.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,1371469.0,1375469.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1373069.0,1377069.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1396337.0,1400337.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1409419.0,1413419.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1413226.0,1417226.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1414178.0,1418178.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1418917.0,1422917.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1421286.0,1425286.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1424810.0,1428810.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1432282.0,1436282.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1447734.0,1451734.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1453606.0,1457606.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1480601.0,1484601.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1488094.0,1492094.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1497348.0,1501348.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1504294.0,1508294.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1520222.0,1524222.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1561771.0,1565771.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1569211.0,1573211.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1583460.0,1587460.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1596834.0,1600834.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1604455.0,1608455.0,0,0,0,0,1
,data/audio_data_20190524T120000.wav,,1607686.0,1611686.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1612352.0,1616352.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1614661.0,1618661.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1616541.0,1620541.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1621171.0,1625171.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1624512.0,1628512.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1625852.0,1629852.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1628989.0,1632989.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1654807.0,1658807.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1682580.0,1686580.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1686899.0,1690899.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1694086.0,1698086.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1698342.0,1702342.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1706428.0,1710428.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1716248.0,1720248.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1726856.0,1730856.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1740384.0,1744384.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1756410.0,1760410.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1759657.0,1763657.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1767901.0,1771901.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1770943.0,1774943.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1782433.0,1786433.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1787871.0,1791871.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1797202.0,1801202.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1805556.0,1809556.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1818828.0,1822828.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1823210.0,1827210.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,1827639.0,1831639.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1834417.0,1838417.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1844836.0,1848836.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1846443.0,1850443.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1847767.0,1851767.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1857083.0,1861083.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1868337.0,1872337.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1878018.0,1882018.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1881794.0,1885794.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1882971.0,1886971.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,1916991.0,1920991.0,1,0,0,0,0
,data/audio_data_20190524T120000.wav,,1923881.0,1927881.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,1949921.0,1953921.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,1956837.0,1960837.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1959906.0,1963906.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1966090.0,1970090.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,1997162.0,2001162.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2016208.0,2020208.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2034627.0,2038627.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2060624.0,2064624.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2103635.0,2107635.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,2144074.0,2148074.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2147981.0,2151981.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,2152358.0,2156358.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2153152.0,2157152.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2157896.0,2161896.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2158463.0,2162463.0,0,0,0,0,1
,data/audio_data_20190524T120000.wav,,2162797.0,2166797.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,2166600.0,2170600.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2167463.0,2171463.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2181521.0,2185521.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2204117.0,2208117.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2208189.0,2212189.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2287195.0,2291195.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2305619.0,2309619.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2314645.0,2318645.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2319721.0,2323721.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2320854.0,2324854.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2322215.0,2326215.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2356645.0,2360645.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,2360656.0,2364656.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,2365052.0,2369052.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2371182.0,2375182.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2372604.0,2376604.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2411987.0,2415987.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2431705.0,2435705.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,2453097.0,2457097.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,2472327.0,2476327.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2480673.0,2484673.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2502413.0,2506413.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2508214.0,2512214.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2514868.0,2518868.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2517312.0,2521312.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2533478.0,2537478.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2536257.0,2540257.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,2539807.0,2543807.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2541710.0,2545710.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2552881.0,2556881.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2562704.0,2566704.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,2565864.0,2569864.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2572862.0,2576862.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2582465.0,2586465.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2584914.0,2588914.0,0,0,0,0,1
,data/audio_data_20190524T120000.wav,,2595843.0,2599843.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,2599920.0,2603920.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2613737.0,2617737.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2627238.0,2631238.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2633328.0,2637328.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2636066.0,2640066.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2646041.0,2650041.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2646949.0,2650949.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2647669.0,2651669.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2661656.0,2665656.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2698013.0,2702013.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2719058.0,2723058.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,2730597.0,2734597.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2734068.0,2738068.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2735949.0,2739949.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,2739379.0,2743379.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2762969.0,2766969.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,2771284.0,2775284.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2786014.0,2790014.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2824678.0,2828678.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2827072.0,2831072.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2836028.0,2840028.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,2849369.0,2853369.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2854212.0,2858212.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2855798.0,2859798.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2859953.0,2863953.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2863342.0,2867342.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2872945.0,2876945.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2877692.0,2881692.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,2879421.0,2883421.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2886538.0,2890538.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2903080.0,2907080.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2916691.0,2920691.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2921259.0,2925259.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2924680.0,2928680.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2937520.0,2941520.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,2957020.0,2961020.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3012290.0,3016290.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3037362.0,3041362.0,0,0,0,1,0
,data/audio_data_20190524T120000.wav,,3041099.0,3045099.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3047542.0,3051542.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,3050895.0,3054895.0,1,0,0,0,0
,data/audio_data_20190524T120000.wav,,3056976.0,3060976.0,1,0,0,0,0
,data/audio_data_20190524T120000.wav,,3061516.0,3065516.0,1,0,0,0,0
,data/audio_data_20190524T120000.wav,,3095814.0,3099814.0,0,0,1,0,0
,data/audio_data_20190524T120000.wav,,3099011.0,3103011.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3100685.0,3104685.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3102294.0,3106294.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3127150.0,3131150.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3141665.0,3145665.0,0,0,0,0,1
,data/audio_data_20190524T120000.wav,,3146297.0,3150297.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3153676.0,3157676.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3159578.0,3163578.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3162953.0,3166953.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3190166.0,3194166.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3201328.0,3205328.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3205185.0,3209185.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3209744.0,3213744.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3229248.0,3233248.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3235200.0,3239200.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3258836.0,3262836.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3267307.0,3271307.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3284871.0,3288871.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3286228.0,3290228.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3288095.0,3292095.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3304293.0,3308293.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3335445.0,3339445.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3363218.0,3367218.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3374664.0,3378664.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3379842.0,3383842.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3398525.0,3402525.0,1,0,0,0,0
,data/audio_data_20190524T120000.wav,,3413365.0,3417365.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3426871.0,3430871.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3431154.0,3435154.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3445609.0,3449609.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3457221.0,3461221.0,0,0,0,0,1
,data/audio_data_20190524T120000.wav,,3463054.0,3467054.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3473185.0,3477185.0,0,1,0,0,0
,data/audio_data_20190524T120000.wav,,3489309.0,3493309.0,0,1,0,0,0
