video_file_name,audio_file_name,video_position,audio_position_start,audio_position_end,motorcycle_present,car_present,van_present,truck_present,bus_present
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,367463,356024,365463,0,1,0,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,381219,374584,379219,0,0,1,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,414422,407038,412422,0,1,0,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,429391,421435,427391,0,1,0,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,468366,460374,466366,0,1,0,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,491614,484597,489614,0,1,0,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,498061,490751,496061,0,1,0,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,510475,498378,508475,0,0,0,1,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,519022,514245,517022,0,0,1,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,522788,517022,520788,0,1,0,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,553526,539159,551526,0,0,0,1,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,585210,578264,583210,0,1,0,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,591868,583170,589868,0,1,0,0,0
C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.avi,C:/Users/Guest/Documents/vehicle-type-recognition-based-on-audio-data/Darek_annotations/data/rec_0524060000.wav,597745,590083,595745,0,1,0,0,0
