video_file_name,audio_file_name,video_position,audio_position_start,audio_position_end,motorcycle_present,car_present,van_present,truck_present,bus_present
,data/audio_data_20190524T130001.wav,,2069790,2073790,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2080366,2084366,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2084734,2088734,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2086190,2090190,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2090357,2094357,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2110689,2114689,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2112189,2116189,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2119670,2123670,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2140455,2144455,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2175069,2179069,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,2178225,2182225,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2182846,2186846,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2202533,2206533,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2204835,2208835,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,2206422,2210422,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2206884,2210884,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,2210022,2214022,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2225725,2229725,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2228184,2232184,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2230948,2234948,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,2250251,2254251,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2254680,2258680,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2275474,2279474,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2283478,2287478,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2308187,2312187,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2348599,2352599,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2352644,2356644,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,2356576,2360576,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2359899,2363899,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2369777,2373777,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2374040,2378040,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2386368,2390368,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2390170,2394170,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2400406,2404406,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2404146,2408146,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2407895,2411895,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2409647,2413647,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2430581,2434581,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2436815,2440815,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2466163,2470163,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2485335,2489335,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2490706,2494706,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2497088,2501088,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2514020,2518020,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2517420,2521420,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2520568,2524568,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2588912,2592912,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2530961,2534961,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2534064,2538064,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,2537029,2541029,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2552365,2556365,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2557910,2561910,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2562383,2566383,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2580283,2584283,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2592201,2596201,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2600789,2604789,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2607372,2611372,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2612150,2616150,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2624086,2628086,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,2636768,2640768,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2638986,2642986,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,2642831,2646831,0,0,0,0,1
,data/audio_data_20190524T130001.wav,,2644871,2648871,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2645604,2649604,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2646938,2650938,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2653747,2657747,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,2664157,2668157,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,2666790,2670790,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2667323,2671323,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,2671158,2675158,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2695135,2699135,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2730315,2734315,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2732940,2736940,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,2734500,2738500,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2736898,2740898,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2739453,2743453,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2743760,2747760,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2759078,2763078,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2761258,2765258,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2772409,2776409,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,2776063,2780063,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2777057,2781057,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,2793640,2797640,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2807067,2811067,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,2816064,2820064,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2831462,2835462,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,2832569,2836569,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2856424,2860424,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2880854,2884854,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2884576,2888576,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2894045,2898045,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2899390,2903390,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2905336,2909336,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2915415,2919415,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2926121,2930121,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,2934980,2938980,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2939086,2943086,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2972810,2976810,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2979184,2983184,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2993003,2997003,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2997554,3001554,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,2999324,3003324,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,3004835,3008835,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3007485,3011485,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3025271,3029271,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3052814,3056814,1,0,0,0,0
,data/audio_data_20190524T130001.wav,,3077183,3081183,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3080487,3084487,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3090627,3094627,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3126479,3130479,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3167413,3171413,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,3178347,3182347,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3186002,3190002,0,0,0,0,1
,data/audio_data_20190524T130001.wav,,3189184,3193184,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3191948,3195948,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3204651,3208651,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3207572,3211572,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3217485,3221485,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3220275,3224275,0,0,0,0,1
,data/audio_data_20190524T130001.wav,,3223711,3227711,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3228733,3232733,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3232325,3236325,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3238716,3242716,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,3242081,3246081,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3243773,3247773,1,0,0,0,0
,data/audio_data_20190524T130001.wav,,3244496,3248496,1,0,0,0,0
,data/audio_data_20190524T130001.wav,,3246118,3250118,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3251837,3255837,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3254235,3258235,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3278909,3282909,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3281080,3285080,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3333567,3337567,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3339051,3343051,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3350089,3354089,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3364275,3368275,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3398444,3402444,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3400161,3404161,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,3402716,3406716,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3403945,3407945,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3406238,3410238,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,3407790,3411790,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3410946,3414946,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3415044,3419044,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3417799,3421799,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,3420563,3424563,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3425916,3429916,0,0,1,0,0
,data/audio_data_20190524T130001.wav,,3479415,3483415,0,0,0,1,0
,data/audio_data_20190524T130001.wav,,3486960,3490960,0,1,0,0,0
,data/audio_data_20190524T130001.wav,,3517089,3521089,0,1,0,0,0
